#ind	78	88	100	106	114
#BCLs	486.41	266.85	161.09	123.75	117.53
348.0	0.0152	0.8527	0.5103	0.0786	0.3336
350.0	0.0148	0.8407	0.6335	0.0774	0.4435
352.0	0.0132	0.8348	0.7386	0.0454	0.5641
354.0	0.0048	0.8152	0.8359	0.0491	0.6777
356.0	0.0064	0.8	0.8911	0.0275	0.7694
358.0	0.0073	0.7836	0.9091	0.0137	0.8383
360.0	0.0104	0.7749	0.9136	0.0071	0.8649
362.0	0.0152	0.7641	0.9164	0.0108	0.8867
364.0	0.0149	0.7483	0.9254	0.009	0.8955
366.0	0.0132	0.7227	0.9384	0.005	0.8891
368.0	0.0114	0.7146	0.9447	0.0	0.9032
370.0	0.0063	0.7042	0.9628	0.0205	0.9186
372.0	0.0005	0.6898	0.9639	0.0324	0.9191
374.0	0.0072	0.6645	0.9615	0.0629	0.9225
376.0	0.0	0.6497	0.9491	0.121	0.9071
378.0	0.0062	0.6276	0.9441	0.2071	0.9136
380.0	0.0076	0.6076	0.9343	0.3447	0.9095
382.0	0.0098	0.5845	0.9319	0.4664	0.8923
384.0	0.0154	0.5627	0.9073	0.5939	0.8942
386.0	0.0155	0.5341	0.8954	0.7157	0.8886
388.0	0.0074	0.5187	0.8929	0.821	0.8771
390.0	0.0089	0.4791	0.8952	0.8946	0.8745
392.0	0.0152	0.4569	0.8935	0.9383	0.857
394.0	0.012	0.4465	0.8908	0.9494	0.8368
396.0	0.0226	0.4162	0.8672	0.9491	0.8286
398.0	0.0182	0.3812	0.8655	0.9458	0.7949
400.0	0.0173	0.3416	0.8603	0.9534	0.7837
402.0	0.0186	0.3027	0.8497	0.9531	0.7651
404.0	0.0214	0.2761	0.8256	0.9519	0.7502
406.0	0.0206	0.2369	0.793	0.947	0.7276
408.0	0.0166	0.1851	0.7706	0.9324	0.7102
410.0	0.011	0.1521	0.7523	0.9317	0.6894
412.0	0.017	0.1272	0.7292	0.9337	0.6762
414.0	0.0144	0.1167	0.7031	0.9176	0.6474
416.0	0.02	0.1012	0.6775	0.9031	0.6134
418.0	0.0206	0.0804	0.6523	0.8934	0.5887
420.0	0.0117	0.0719	0.6413	0.8902	0.5617
422.0	0.0172	0.066	0.6162	0.8652	0.5428
424.0	0.019	0.057	0.5908	0.8406	0.5263
426.0	0.0245	0.0509	0.5734	0.8209	0.4865
428.0	0.0346	0.0401	0.5498	0.8052	0.4605
430.0	0.0317	0.0331	0.5289	0.7858	0.4541
432.0	0.0337	0.0285	0.5099	0.7598	0.408
434.0	0.033	0.0237	0.4748	0.7318	0.3785
436.0	0.0299	0.0286	0.4424	0.7117	0.3488
438.0	0.0264	0.0302	0.4141	0.7019	0.2962
440.0	0.0204	0.0312	0.3794	0.6785	0.2598
442.0	0.0166	0.0336	0.3498	0.6525	0.2297
444.0	0.0168	0.0237	0.2994	0.6144	0.1936
446.0	0.0187	0.0313	0.2691	0.5873	0.1713
448.0	0.0165	0.0295	0.2309	0.5577	0.1384
450.0	0.0194	0.027	0.1959	0.5326	0.1102
452.0	0.0194	0.0272	0.1676	0.4983	0.1017
454.0	0.0189	0.0336	0.1366	0.4584	0.0899
456.0	0.0172	0.0362	0.1098	0.4357	0.0821
458.0	0.0159	0.0375	0.0961	0.422	0.0758
460.0	0.0161	0.0259	0.0673	0.4019	0.0991
462.0	0.0217	0.0328	0.0486	0.3783	0.1519
464.0	0.0182	0.0264	0.0387	0.3695	0.2386
466.0	0.0139	0.0263	0.0245	0.3508	0.3586
468.0	0.0111	0.0135	0.0194	0.3194	0.4935
470.0	0.0156	0.0046	0.0076	0.2894	0.6196
472.0	0.0255	0.0109	0.0063	0.2605	0.7423
474.0	0.0265	0.0257	0.0005	0.2475	0.8509
476.0	0.022	0.0249	0.0	0.2276	0.9318
478.0	0.0255	0.0251	0.0029	0.1953	0.9746
480.0	0.0295	0.0259	0.0135	0.174	0.9842
482.0	0.0339	0.0308	0.0011	0.1671	0.9762
484.0	0.0343	0.0378	0.0053	0.1547	0.9728
486.0	0.0186	0.0394	0.0	0.1415	0.9696
488.0	0.0206	0.0332	0.011	0.1175	0.9637
490.0	0.023	0.0349	0.0156	0.1099	0.9504
492.0	0.0144	0.0362	0.0138	0.0961	0.9528
494.0	0.0128	0.0309	0.0113	0.0852	0.9374
496.0	0.012	0.0267	0.0256	0.0938	0.9444
498.0	0.0036	0.0148	0.0349	0.1129	0.929
500.0	0.0077	0.01	0.0602	0.1818	0.9127
502.0	0.0	0.0099	0.1022	0.2724	0.8873
504.0	0.0007	0.0	0.1829	0.3855	0.8806
506.0	0.0144	0.0021	0.2984	0.5251	0.8479
508.0	0.0179	0.0024	0.4337	0.6572	0.8424
510.0	0.0148	0.0033	0.5489	0.7743	0.8164
